15:10:48.526 |I| Core                           | RequestBuilder thread:8        | MsBuild process with Id = 25412
15:10:48.526 |I| Core                           | RequestBuilder thread:8        | MsBuild location = C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\MSBuild.exe
15:10:48.526 |I| Core                           | RequestBuilder thread:8        | 
15:10:48.526 |I| Core                           | RequestBuilder thread:8        | Start ControllerTask...
15:10:48.526 |I| Core                           | RequestBuilder thread:8        | Detected version: 17.7
15:10:48.527 |I| Core                           | RequestBuilder thread:8        | Creating SocketWire with port = 65516
15:10:48.540 |I| Core                           | RequestBuilder thread:8        | Create protocol...
15:10:48.576 |I| Core                           | RequestBuilder thread:8        | Create MsBuildModel and advise for new sessions...
15:10:48.594 |I| Core                           | RequestBuilder thread:8        | Subscribe for changes...
15:10:48.595 |I| Core                           | RequestBuilder thread:8        | Setup process watchdog...
15:10:48.595 |I| Core                           | RequestBuilder thread:8        | Run dispatcher...
15:10:48.597 |I| ProcessWatchdog                | WatchParentPid:16536:12        | Monitoring parent process PID:16536
15:10:48.698 |I| Core                           | RequestBuilder thread:8        | Get protocol session 'RdProjectModelSession'
15:10:48.702 |I| Core                           | RequestBuilder thread:8        | Msbuild session 'ProjectModelSessionHost' created
15:10:48.748 |I| ProjectModel                   | RequestBuilder thread:8        | Reloading 36 project(s) in 1 node(s)...
15:10:48.754 |I| Build                          | MSBuild LoggingService events queue pump: 62495167:14 | Build started.
15:10:49.336 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.Timeline.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
15:10:49.337 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.Timeline.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
15:10:49.337 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
15:10:49.337 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.PlasticSCM.Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
15:10:49.338 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEditor.UI.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
15:10:49.338 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEditor.TestRunner.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
