13:51:16.090 |I| Core                           | RequestBuilder thread:7        | MsBuild process with Id = 43804
13:51:16.091 |I| Core                           | RequestBuilder thread:7        | MsBuild location = C:\Program Files\Microsoft Visual Studio\2022\Enterprise\MSBuild\Current\Bin\MSBuild.exe
13:51:16.091 |I| Core                           | RequestBuilder thread:7        | 
13:51:16.091 |I| Core                           | RequestBuilder thread:7        | Start ControllerTask...
13:51:16.091 |I| Core                           | RequestBuilder thread:7        | Detected version: 17.3
13:51:16.093 |I| Core                           | RequestBuilder thread:7        | Creating SocketWire with port = 51667
13:51:16.111 |I| Core                           | RequestBuilder thread:7        | Create protocol...
13:51:16.145 |I| Core                           | RequestBuilder thread:7        | Create MsBuildModel and advise for new sessions...
13:51:16.164 |I| Core                           | RequestBuilder thread:7        | Subscribe for changes...
13:51:16.164 |I| Core                           | RequestBuilder thread:7        | Setup process watchdog...
13:51:16.166 |I| Core                           | RequestBuilder thread:7        | Run dispatcher...
13:51:16.167 |I| ProcessWatchdog                | WatchParentPid:48548:11        | Monitoring parent process PID:48548
13:51:16.257 |I| Core                           | RequestBuilder thread:7        | Get protocol session 'RdProjectModelSession'
13:51:16.262 |I| Core                           | RequestBuilder thread:7        | Msbuild session 'ProjectModelSessionHost' created
13:51:16.324 |I| ProjectModel                   | RequestBuilder thread:7        | Reloading 21 project(s) in 1 node(s)...
13:51:16.331 |I| Build                          | MSBuild LoggingService events queue pump: 16105313:13 | Build started.
13:51:16.911 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEngine.TestRunner.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
13:51:16.913 |I| BuildQueue                     | RequestBuilder thread:7        | Build immediately: UnityEngine.TestRunner.csproj
13:51:16.915 |I| Build                          | RequestBuilder thread:7        | Start build 'UnityEngine.TestRunner.csproj' with 1 target frameworks
13:51:16.917 |I| Build                          | RequestBuilder thread:7        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
13:51:16.919 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.Timeline.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
13:51:16.919 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEngine.UI.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
13:51:16.919 |I| BuildQueue                     | RequestBuilder thread:7        | Build immediately: UnityEngine.UI.csproj
13:51:16.919 |I| Build                          | RequestBuilder thread:7        | Start build 'UnityEngine.UI.csproj' with 1 target frameworks
13:51:16.921 |I| Build                          | RequestBuilder thread:7        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
13:51:16.921 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Unity.TextMeshPro.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
13:51:16.921 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'Assembly-CSharp.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
13:51:16.921 |I| ProjectModel                   | RequestBuilder thread:7        | Project 'UnityEditor.TestRunner.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
